categoria,subcategoria,clase,autor,titulo,edicion,ciudad,anio,editorial,pagina,ilustrador,isbn,cantidad,estado,ubicacion,revisar,notas_revision,texto_original
 9. LIBROS DE REFERENCIA 278,,14-06-08,,,,,,,191,,84-8279-093-5,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin año detectado,"GUTIERREZ RIVEROS LILIA, biologia los seres y la naturaleza 4, pag 191, ISBN 84-8279-093-5"
 9. LIBROS DE REFERENCIA 278,,14-06-09,,,,,,,,,,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin ISBN detectado; Sin año detectado,"SARMIENTO PARRA FERNANDO, vida, ciencia y naturaleza 3, pg 270272"
 9. LIBROS DE REFERENCIA 278,,14-06-10,,,,,,,,,,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin ISBN detectado; Sin año detectado,"SARMIENTO PARRA FERNANDA, vida, ciencia y naturaleza 4, pg 270"
 9. LIBROS DE REFERENCIA 278,,14-06-11,,,,,1965,,262,,,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin ISBN detectado,"ARRECHEA ELIO-ACOSTA IGNACIO ALFONSO,introduccion a las ciencias, edicion 1965, pag 262"
 9. LIBROS DE REFERENCIA 278,,14-06-12,,,,,1978,,288,,84-399-4862-2,1,R,Biblioteca,True,Autor/título no identificado automáticamente,"introduccion a las ciencias , tercera edicion de 1978, pag 288, ISBN 84-399-4862-2"
 9. LIBROS DE REFERENCIA 278,,14-06-13,,,,,,,190,,,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin ISBN detectado; Sin año detectado,"ACOSTA IGNACIO ALFONSO, ciencias de la naturaleza practica teoria y aplicacopnes, pag 190"
 9. LIBROS DE REFERENCIA 278,,14-06-14,,,,,1977,,190,,84-8273-004-5,1,R,Biblioteca,True,Autor/título no identificado automáticamente,"ACOSTA IGNACIO ALFONSO, ciencias de la naturaleza la naturaleza, segunda edicion 1977, pag 190, ISBN 84-8273-004-5"
 9. LIBROS DE REFERENCIA 278,,14-06-15,,,1,,1993,,165,,958-633-197-0,1,R,Biblioteca,True,Autor/título no identificado automáticamente,"ESPITIA DE GONZALEZ DORIS AMANDA, vida y naturaleza, primera edicion enero de 1993, pag 165, ISBN 958-633-197-0"
 9. LIBROS DE REFERENCIA 278,,14-06-16,,,,,,,240,,958-05-0280-3,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin año detectado,"MONCAYO ROSALES GUIDO ALFREDO, ciencia 6 nturaleza y salud, pag 240, ISBN 958-05-0280-3"
 9. LIBROS DE REFERENCIA 278,,14-06-17,,,,,,"voluntad, pag 224, ISBN 958-02-0064-5",224,,958-02-0064-5,2,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin año detectado,"investiguemos 7 ciencias integrada, editorial voluntad, pag 224, ISBN 958-02-0064-5"
 9. LIBROS DE REFERENCIA 278,,14-06-18,,,,,,,190,,,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin ISBN detectado; Sin año detectado,"POSADA DE GONZALEZ MARIA LUZ, hola ciencias grado 7, pag 190"
 9. LIBROS DE REFERENCIA 278,,14-06-19,,,,,,"voluntad, pag 209, ISBN 958-02-0065-3",209,,958-02-0065-3,3,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin año detectado,"investiguemos 8 biologia integrada, editorial voluntad, pag 209, ISBN 958-02-0065-3"
 9. LIBROS DE REFERENCIA 278,,14-06-20,,,,,,,240,,958-05-0280-3,3,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin año detectado,"MONCAYO R. GUIDO ALFREDO, ciencias naturaleza y salud 6º, pag 240, ISBN 958-05-0280-3"
 9. LIBROS DE REFERENCIA 278,,14-06-21,,,,,,,241,,958-600-108-3,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin año detectado,"MARTINEZ GARCIA MERCEDES, vida ambiente y naturalesza , vol 1, pag 241, ISBN 958-600-108-3"
 9. LIBROS DE REFERENCIA 278,,14-06-22,,,,,,,,,958-07-0106-7,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin año detectado,"LECUONA RUIZ JULIAN, hola ciencias 8º, segunda edicion, ISBN 958-07-0106-7"
 9. LIBROS DE REFERENCIA 278,,14-06-23,,,,,,,180,,958-05-0279-x,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin año detectado,"MONCAYO R. GUIDO ALFREDO, ciencias naturaleza y salud 8º, pag 180, ISBN 958-05-0279-x"
 9. LIBROS DE REFERENCIA 278,,14-06-24,,,,,,,303,,958-699-018-4,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin año detectado,"PEDROSO PEREZ JULIO ARMANDO, ciencias 6, pag 303, ISBN 958-699-018-4"
 9. LIBROS DE REFERENCIA 278,,14-06-25,,,,,,,303,,958-699-018-4,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin año detectado,"PEDROSO PEREZ JULIO ARMANDO, ciencias 6, pag 303, ISBN 958-699-018-4"
 9. LIBROS DE REFERENCIA 278,,14-06-26,,,,,,"norma, pag , 279, ISBN 956-04-2585-x",,,956-04-2585-x,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin año detectado,"ROLDAN GABRIEL, VELASQUEZ LUIS FERNANDO, biologia, editorial norma, pag , 279, ISBN 956-04-2585-x"
 9. LIBROS DE REFERENCIA 278,,14-06-27,,,,,,,303,,958-699-018-4,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin año detectado,"PEDROSO PEREZ JULIO ARMANDO, ciencias 6, pag 303, ISBN 958-699-018-4"
 9. LIBROS DE REFERENCIA 278,,14-06-28,,,,,,"voluntad, quinta edicion, pag 192, ISBN 84-8270-396-x",192,,84-8270-396-x,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin año detectado,"investiguemos biologia integrasa, editorial voluntad, quinta edicion, pag 192, ISBN 84-8270-396-x"
 9. LIBROS DE REFERENCIA 278,,14-06-29,,,,,1991,,161,,958-05-0279-X,1,R,Biblioteca,True,Autor/título no identificado automáticamente,"MONCAYO R. GUIDO ALFEREDO, ciencias 7 naturaleza y salud, tercera edicion 1991, pag 161, ISBN 958-05-0279-X"
 9. LIBROS DE REFERENCIA 278,,14-06-30,,,,,,,284,,958-9498-10-8,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin año detectado,"MENDIETA SANABRIA JEEJJY, ciencias 7º exploremos la naturaleza, pag 284, ISBN 958-9498-10-8"
 9. LIBROS DE REFERENCIA 278,,14-06-31,,,,,,,331,,958-9498-17-5,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin año detectado,"ESPINEL ALVAREZ MARIA DEL PILAR, ciencias 8º, pag 331, ISBN 958-9498-17-5"
 9. LIBROS DE REFERENCIA 278,,14-06-32,,,,,,,269,,958-600-594-1,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin año detectado,"CARDENAS SALGADO FIDEL ANTONIO, ciencias interactivas 8º , pag 269, ISBN 958-600-594-1"
 9. LIBROS DE REFERENCIA 278,,14-06-33,,,1,,1991,"norma, primera edicion 1991, pag 323",323,,,2,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin ISBN detectado,"CASTILLO SANCHEZ CARLOS FRANCISCO, descubrir 8º, editorial norma, primera edicion 1991, pag 323"
 9. LIBROS DE REFERENCIA 278,,14-06-34,,,,,,"voluntad, pag 272, ISBN 84-8270-397-8",272,,84-8270-397-8,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin año detectado,"BOLIVAR RUBEN DARIO, investiguemos biologia integrada 8º, editorial voluntad, pag 272, ISBN 84-8270-397-8"
 9. LIBROS DE REFERENCIA 278,,14-06-35,,,,,,"voluntad, pag 272, ISBN 84-8270-397-8",272,,84-8270-397-8,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin año detectado,"BOLIVAR RUBEN DARIO, investiguemos biologia integrada B, editorial voluntad, pag 272, ISBN 84-8270-397-8"
 9. LIBROS DE REFERENCIA 278,,14-06-36,,,,,,,232,,958-600-182-2,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin año detectado,"GONZALES DE ANGEL ANA, ciencias noveno grado, pag 232, ISBN 958-600-182-2"
 9. LIBROS DE REFERENCIA 278,,14-06-37,,,,,,"voluntad, pag 224, ISBN 958-02-0066-1",224,,958-02-0066-1,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin año detectado,"BOLIVAR RUBEN DARIO, investiguemos 9º biologia integrada, editorial voluntad, pag 224, ISBN 958-02-0066-1"
 9. LIBROS DE REFERENCIA 278,,14-06-38,,,,,,,206,,958-06-0500-4,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin año detectado,"MONCAYO R. GUIDO ALFREDO, ciencias naturaleza y salud 9º, pag 206, ISBN 958-06-0500-4"
 9. LIBROS DE REFERENCIA 278,,14-06-39,,,1,,1992,"norma, primera edicion de 1992, pag 328, 334",328,,,2,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin ISBN detectado,"BEJARANO MOMTERO CESAR AUGUSTO, descubrir 9º, editorial norma, primera edicion de 1992, pag 328, 334"
 9. LIBROS DE REFERENCIA 278,,14-06-40,,,,,,,303,,958-9498-18-3,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin año detectado,"MATTAR VELILLA SALIM, ciencias 9º, pag 303, ISBN 958-9498-18-3"
 9. LIBROS DE REFERENCIA 278,,14-06-41,,,,,,,,,958-07-0106-7,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin año detectado,"LECUONA RUIZ JULIAN, hola ciencias 9º, segunda edicion, ISBN 958-07-0106-7"
 9. LIBROS DE REFERENCIA 278,,14-06-42,,,,,,,272,,958-0053-3,2,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin año detectado,"GUTIERREZ RIVEROS LILIA, quimica 2 , 11 º, pag 272, ISBN 958-0053-3"
 9. LIBROS DE REFERENCIA 278,,14-06-43,,,,,,,320,,958-600-379-5,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin año detectado,"CARDENAS SALGADO FIDEL ANTONIO, quimica y ambiente 2, pag 320, ISBN 958-600-379-5"
 9. LIBROS DE REFERENCIA 278,,14-06-44,,,,,,,348,,,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin ISBN detectado; Sin año detectado,"RESTREPO MERINO FABIO, hola quimica, pag 348"
 9. LIBROS DE REFERENCIA 278,,14-06-45,,,,,,"santillana, pag 111,IBN 958-24-0631-3",111,,,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin ISBN detectado; Sin año detectado,"SAMACA PRIETO NUBIA ELSY, introduccion a la quimica, editorial santillana, pag 111,IBN 958-24-0631-3"
 9. LIBROS DE REFERENCIA 278,,14-06-46,,,,,,"voluntad, pag 308, ISBN 958-02-1130-2",308,,958-02-1130-2,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin año detectado,"FERNANDEZ RINCON MYRIAN STELLA, spin uimica 11º, editorial voluntad, pag 308, ISBN 958-02-1130-2"
 9. LIBROS DE REFERENCIA 278,,14-06-47,,,,,1890,"voluntad, pag 384, ISBN 958-02-1890-0",384,,958-02-1890-0,1,R,Biblioteca,True,Autor/título no identificado automáticamente,"MORA PENAGOS WILLAN MANUEL, molecula II quimica, editorial voluntad, pag 384, ISBN 958-02-1890-0"
 9. LIBROS DE REFERENCIA 278,,14-06-48,,,,,,"volunad, pag 192, ISBN 958-02-0176-5",192,,958-02-0176-5,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin año detectado,"GOMEZ R. MIGUEL ANGEL, investiguemos quimica 11º, editorial volunad, pag 192, ISBN 958-02-0176-5"
 9. LIBROS DE REFERENCIA 278,,14-06-49,,,,,,,96,,,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin ISBN detectado; Sin año detectado,"POSADA GOMEZ JAVIER, quimica educacion media rural, pag 96"
 9. LIBROS DE REFERENCIA 278,,14-06-50,,,,,,,120,,,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin ISBN detectado; Sin año detectado,"UUZMAN NELSON, entrenando xa el icfes, quimica 11º, pag 120"
 9. LIBROS DE REFERENCIA 278,,14-06-51,,,,,,,287,,,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin ISBN detectado; Sin año detectado,"PEÑA GOMEZ LUZ YADIRA, quimica santillana II, pag 287"
 9. LIBROS DE REFERENCIA 278,,14-06-52,,,,,,,116,,,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin ISBN detectado; Sin año detectado,"UUZMAN NELSON, entrenando xa el icfes, quimica 11º, pag 116"
 9. LIBROS DE REFERENCIA 278,,14-06-53,,,,,,"norma, pag 272, ISBN 958-04-7381-1",272,,958-04-7381-1,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin año detectado,"CASTELBLANCO MARCELO, quimica 1, editorial norma, pag 272, ISBN 958-04-7381-1"
 9. LIBROS DE REFERENCIA 278,,14-06-54,,,,,,"volluntad , pag 24, ISBN 958-04-7380-3",24,,958-04-7380-3,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin año detectado,"CASTELBLANCO MARCELO, libros de actividades quimica I, editorial volluntad , pag 24, ISBN 958-04-7380-3"
 9. LIBROS DE REFERENCIA 278,,14-06-55,,,,,,,104,,,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin ISBN detectado; Sin año detectado,"FRCEHLICH GUILLERMO, quimica, pag 104"
 9. LIBROS DE REFERENCIA 278,,14-06-56,,,,,,"santillana, pag 224, ISBN 958-24-0079-X",224,,958-24-0079-X,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin año detectado,"MELO DE SALGAR YOLANDA ALEGRIA, ciencias naturales 8º, editorial santillana, pag 224, ISBN 958-24-0079-X"
 9. LIBROS DE REFERENCIA 278,,14-06-57,,,,,,"volunad, pag 192, ISBN 958-02-0062-9",192,,958-02-0062-9,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin año detectado,"GOMEZ R. MIGUEL ANGEL, investiguemos quimica 10º, editorial volunad, pag 192, ISBN 958-02-0062-9"
 9. LIBROS DE REFERENCIA 278,,14-06-58,,,,,1888,"voluntad, pag 384, ISBN 958-02-1888-9",384,,958-02-1888-9,1,R,Biblioteca,True,Autor/título no identificado automáticamente,"MORA PENAGOS WILLAN MANUEL, molecula I quimica, editorial voluntad, pag 384, ISBN 958-02-1888-9"
 9. LIBROS DE REFERENCIA 278,,14-06-59,,,,,,,331,,958-9498-17-5,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin año detectado,"ESINEL ALVAREZ MARIA DEL PILAR, ciencias exploremos la naturaleza 8º, pag 331, ISBN 958-9498-17-5"
 9. LIBROS DE REFERENCIA 278,,14-06-60,,,,,,,31,,,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin ISBN detectado; Sin año detectado,"VIDAL JOSE A, enciclopedia universal audiovisual educativa- guia practica de videos-ciencias naturales , pag 31"
 9. LIBROS DE REFERENCIA 278,,14-06-61,,,1,,,,356,,,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin ISBN detectado; Sin año detectado,"GALLEGO S. CARLOS M, ciencias naturales, ecologia la tierra y los seres vivvos modulo 3 B, primera edicion, pag 356"
 9. LIBROS DE REFERENCIA 278,,14-06-62,,,,,,,199,,,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin ISBN detectado; Sin año detectado,"LECUONA R. JULIAN , ciencias de la naturaleza 9º, pag 199"
 9. LIBROS DE REFERENCIA 278,,14-06-63,,,,,,,281,,,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin ISBN detectado; Sin año detectado,"LECUONA R. JULIAN , ciencias de la naturaleza 7º, pag 281"
 9. LIBROS DE REFERENCIA 278,,14-06-64,,,,,,"bedout, sexta edicion, pag 325",325,,,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin ISBN detectado; Sin año detectado,"ciencias biologicas experimentales tomo I, editorial bedout, sexta edicion, pag 325"
 9. LIBROS DE REFERENCIA 278,,14-06-65,,,,,,,267,,,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin ISBN detectado; Sin año detectado,"LECUONA R. JULIAN , ciencias de la naturaleza 8º, pag 267"
 9. LIBROS DE REFERENCIA 278,,14-06-66,,,,,,,161,,985-05-0279-X,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin año detectado,"MONCAYO R, GUIDO A, ciencias naturaleza y salud 7º, segunda edicion, pag 161, ISBN 985-05-0279-X"
 9. LIBROS DE REFERENCIA 278,,14-06-67,,,,,,"norma, ag 144,ISBN 958-04-6364-8",,,958-04-6364-8,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin año detectado,"ARTETA VARGAS JUDITH E, desafios ciencias natirales 9º, editorial norma, ag 144,ISBN 958-04-6364-8"
 9. LIBROS DE REFERENCIA 278,,14-06-68,,,,,,,244,,,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin ISBN detectado; Sin año detectado,"LECUONA R. JULIAN , ciencias de la naturaleza 6º, pag 244"
 9. LIBROS DE REFERENCIA 278,LIBROS DE REFERENCIA 278- ESPAÑOL,14-06-01,,,,,,"norma , pag 96",96,,,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin ISBN detectado; Sin año detectado,"español y literatura 6º, editorial norma , pag 96"
 9. LIBROS DE REFERENCIA 278,LIBROS DE REFERENCIA 278- ESPAÑOL,14-06-02,,,,,,,343,,958-05-0039-8,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin año detectado,"GONZALEZ MOLINA MARTHA C, español teoria y practica de nuestra lengua6º, pag 343, ISBN 958-05-0039-8"
 9. LIBROS DE REFERENCIA 278,LIBROS DE REFERENCIA 278- ESPAÑOL,14-06-03,,,,,,"norma , pag 110",110,,,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin ISBN detectado; Sin año detectado,"español y literatura, editorial norma , pag 110"
 9. LIBROS DE REFERENCIA 278,LIBROS DE REFERENCIA 278- ESPAÑOL,14-06-04,,,,,,"norma, pag 222, ISBN 958-04-0074-1",222,,958-04-0074-1,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin año detectado,"CABEZA ENRIQUE, el lenguaje total 4, editorial norma, pag 222, ISBN 958-04-0074-1"
 9. LIBROS DE REFERENCIA 278,LIBROS DE REFERENCIA 278- ESPAÑOL,14-06-05,,,,,,"pime, pag 335",335,,,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin ISBN detectado; Sin año detectado,"ARANGUREN F. STELA, editorial pime, pag 335"
 9. LIBROS DE REFERENCIA 278,LIBROS DE REFERENCIA 278- ESPAÑOL,14-06-06,,,,,,,223,,958-05-0039-8,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin año detectado,"GONZALEZ MOLINA MARTHA C, español teoria y practica de nuestra lengua 5º, pag 223, ISBN 958-05-0039-8"
 9. LIBROS DE REFERENCIA 278,LIBROS DE REFERENCIA 278- ESPAÑOL,14-06-07,,,,,,,180,,,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin ISBN detectado; Sin año detectado,"LIEVANO QUIMBAY LUIS F, facultad de ciencias sociales y humanas, pag 180"
 9. LIBROS DE REFERENCIA 278,LIBROS DE REFERENCIA 278- ESPAÑOL,14-06-08,,,,,,,176,,84-8279-088-9,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin año detectado,"GONZALEZ MOLINA MARTHA C, español 3 teoria y practica de nuestra lengua, pag 176, ISBN 84-8279-088-9"
 9. LIBROS DE REFERENCIA 278,LIBROS DE REFERENCIA 278- ESPAÑOL,14-06-09,,,,,,,176,,958-05-0039-8,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin año detectado,"GONZALEZ MOLINA MARTHA C, español 1 teoria y practica de nuestra lengua, pag 176, ISBN 958-05-0039-8"
 9. LIBROS DE REFERENCIA 278,LIBROS DE REFERENCIA 278- ESPAÑOL,14-06-10,,,1,,1976,,165,,,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin ISBN detectado,"BLANCO VILLACE CARLOS, comunicación y lenguaje 2, primera edicion de 1976, pag 165"
 9. LIBROS DE REFERENCIA 278,LIBROS DE REFERENCIA 278- ESPAÑOL,14-06-11,,,,,,"norma, pag 175, ISBN 958-04-0044-X",175,,958-04-0044-X,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin año detectado,"PEÑALOZA MIGUEL, el lenguaje total 3, editorial norma, pag 175, ISBN 958-04-0044-X"
 9. LIBROS DE REFERENCIA 278,LIBROS DE REFERENCIA 278- ESPAÑOL,14-06-12,,,,,,"norma, pag 191, ISBN 958-04-0043-1",191,,958-04-0043-1,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin año detectado,"CABEZA ENRRIQUE, el lenguaje total 2, editorial norma, pag 191, ISBN 958-04-0043-1"
